hs_code,kategori_barang,deskripsi_produk,tujuan_negara,kota_asal,provinsi_asal,kuantitas,volume_m3,berat_kg,hpp,biaya_pengemasan,bank_charge,trucking,forwarder,dokumen_ekspor,thc,bea_keluar,komisi_broker,freight,asuransi,pergudangan,operasional_lainnya,bunga_pajak,total_biaya
8479.89,Alat pengatur kelembaban udara,Alat pengatur kelembaban udara,Kamboja,Bandar Lampung,Lampung,674,4.1,16.5,12724000.0,4470000.0,734000.0,10240000.0,12880000.0,419000.0,1058000.0,1937000.0,1834000.0,148000.0,868000.0,2445000.0,335000.0,2023000.0,52115000.0
8415.10,Pendingin ruangan,Mesin pendingin ruangan,Thailand,Denpasar,Bali,118,2.9,11.3,1916000.0,660000.0,267000.0,850000.0,1350000.0,539000.0,425000.0,378000.0,190000.0,63000.0,74000.0,2878000.0,919000.0,350000.0,10859000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Indonesia,Bontang,Kalimantan Timur,885,3.4,22.2,32563000.0,11990000.0,3539000.0,6840000.0,20310000.0,487000.0,451000.0,2451000.0,4785000.0,121000.0,6475000.0,1333000.0,839000.0,6268000.0,98452000.0
1001.99,Gandum,Gandum dan meslin lainnya,Kamboja,Mataram,Nusa Tenggara Barat,841,6.6,36.8,6940000.0,2990000.0,571000.0,24130000.0,15400000.0,139000.0,1989000.0,1113000.0,821000.0,620000.0,473000.0,2228000.0,258000.0,1107000.0,58779000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Myanmar,Prabumulih,Sumatera Selatan,832,6.6,11.8,11138000.0,4410000.0,1325000.0,6280000.0,8760000.0,402000.0,1848000.0,1373000.0,1545000.0,549000.0,1057000.0,1300000.0,1201000.0,1455000.0,42643000.0
2201.10,Air mineral,Air mineral dan air soda,Indonesia,Serang,Banten,180,3.3,1.6,248000.0,90000.0,31000.0,180000.0,170000.0,315000.0,935000.0,35000.0,37000.0,87000.0,28000.0,617000.0,1603000.0,38000.0,4414000.0
4819.10,Karton,"Karton, kotak, atau wadah dari kertas",Singapura,Singaraja,Bali,634,8.9,18.1,11949000.0,5100000.0,1358000.0,8100000.0,14750000.0,996000.0,1608000.0,692000.0,639000.0,287000.0,1661000.0,2924000.0,468000.0,1853000.0,52385000.0
8509.40,Blender,Blender atau pencampur makanan,Thailand,Prabumulih,Sumatera Selatan,383,4.2,21.0,8032000.0,2570000.0,886000.0,4310000.0,6330000.0,341000.0,984000.0,1257000.0,1546000.0,306000.0,389000.0,1909000.0,1647000.0,1164000.0,31671000.0
8215.20,Alat makan perak,Alat makan atau peralatan dapur dari perak,Thailand,Denpasar,Bali,767,5.4,16.5,1754000.0,790000.0,232000.0,7200000.0,24950000.0,130000.0,1132000.0,186000.0,327000.0,488000.0,253000.0,1446000.0,526000.0,271000.0,39685000.0
8471.70,Hard disk eksternal,Perangkat penyimpanan data eksternal,Malaysia,Dumai,Riau,618,6.2,12.6,12734000.0,3870000.0,1821000.0,2760000.0,13340000.0,833000.0,389000.0,680000.0,2128000.0,259000.0,1317000.0,1939000.0,908000.0,1915000.0,44893000.0
8479.89,Alat pengatur kelembaban udara,Alat pengatur kelembaban udara,Thailand,Bima,Nusa Tenggara Barat,607,8.7,43.3,47047000.0,15580000.0,6376000.0,10120000.0,17850000.0,158000.0,465000.0,5234000.0,4940000.0,792000.0,3801000.0,2016000.0,549000.0,9399000.0,124327000.0
8523.51,USB flash drive,Perangkat penyimpanan data digital menggunakan flash memory,Singapura,Metro,Lampung,663,9.0,34.8,7238000.0,2510000.0,545000.0,19320000.0,32480000.0,272000.0,462000.0,453000.0,1180000.0,375000.0,958000.0,2280000.0,1131000.0,989000.0,70193000.0
8541.40,Panel surya,Modul fotovoltaik (panel surya),Thailand,Metro,Lampung,676,4.0,48.7,43280000.0,18860000.0,5001000.0,6950000.0,63730000.0,226000.0,505000.0,8466000.0,5738000.0,184000.0,8385000.0,2452000.0,1564000.0,7021000.0,172362000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Thailand,Pematangsiantar,Sumatera Utara,329,5.3,31.9,13150000.0,4380000.0,1385000.0,3880000.0,3210000.0,638000.0,547000.0,2574000.0,375000.0,104000.0,1387000.0,1151000.0,1432000.0,1859000.0,36072000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Filipina,Timika,Papua,681,2.2,29.1,7730000.0,3550000.0,695000.0,16030000.0,33170000.0,501000.0,822000.0,1414000.0,1182000.0,174000.0,657000.0,2275000.0,1016000.0,945000.0,70161000.0
2201.10,Air mineral,Air mineral dan air soda,Filipina,Bandar Lampung,Lampung,531,4.2,8.7,6609000.0,3210000.0,733000.0,1420000.0,2560000.0,290000.0,1548000.0,569000.0,351000.0,279000.0,425000.0,1680000.0,1620000.0,1071000.0,22365000.0
2401.20,Tembakau,Tembakau yang tidak diproses,Malaysia,Palopo,Sulawesi Selatan,810,9.4,14.1,2597000.0,1210000.0,360000.0,2090000.0,7680000.0,727000.0,351000.0,231000.0,459000.0,347000.0,269000.0,864000.0,1674000.0,296000.0,19155000.0
2201.10,Air mineral,Air mineral dan air soda,Thailand,Jayapura,Papua,896,4.5,44.4,5448000.0,2460000.0,369000.0,25310000.0,17520000.0,465000.0,516000.0,791000.0,606000.0,79000.0,288000.0,2046000.0,1987000.0,978000.0,58863000.0
3213.10,Cat air untuk lukisan,Cat air atau medium untuk seni lukis,Malaysia,Purwokerto,Jawa Tengah,538,7.8,4.5,1051000.0,460000.0,131000.0,590000.0,3180000.0,542000.0,1249000.0,101000.0,86000.0,692000.0,49000.0,2849000.0,847000.0,118000.0,11945000.0
3306.10,Pasta gigi,Pasta gigi dan preparasi oral lainnya,Kamboja,Pekanbaru,Riau,900,0.7,31.1,49096000.0,19350000.0,6373000.0,25000000.0,33330000.0,289000.0,958000.0,4910000.0,5486000.0,18000.0,1932000.0,1936000.0,1030000.0,6229000.0,155937000.0
6505.90,Topi,Topi dan penutup kepala lainnya,Myanmar,Parepare,Sulawesi Selatan,672,6.5,1.7,1347000.0,620000.0,166000.0,1050000.0,2040000.0,947000.0,1331000.0,79000.0,152000.0,211000.0,217000.0,2978000.0,1698000.0,185000.0,13021000.0
9403.10,Meja kantor,Meja untuk kantor,Filipina,Magelang,Jawa Tengah,515,0.9,6.5,6092000.0,3050000.0,398000.0,3030000.0,1030000.0,212000.0,983000.0,1155000.0,925000.0,76000.0,609000.0,1091000.0,950000.0,671000.0,20272000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Filipina,Purwokerto,Jawa Tengah,518,9.6,29.6,16887000.0,5390000.0,2145000.0,4200000.0,5910000.0,112000.0,1638000.0,937000.0,809000.0,228000.0,565000.0,1335000.0,1410000.0,2952000.0,44518000.0
1005.90,Jagung,"Jagung, selain jagung hibrida",Vietnam,Timika,Papua,512,5.1,29.4,4044000.0,1930000.0,589000.0,2060000.0,25530000.0,370000.0,362000.0,560000.0,414000.0,129000.0,529000.0,1775000.0,1601000.0,703000.0,40596000.0
8507.60,Baterai lithium-ion,Baterai yang mengandung lithium-ion,Singapura,Balikpapan,Kalimantan Timur,612,6.0,21.7,20324000.0,6550000.0,1893000.0,5190000.0,13270000.0,315000.0,1376000.0,3142000.0,3649000.0,107000.0,836000.0,1753000.0,1730000.0,3748000.0,63883000.0
3004.10,Obat analgesik,Obat analgesik atau pereda nyeri,Brunei,Jakarta,DKI Jakarta,444,3.6,9.8,8316000.0,3670000.0,748000.0,2780000.0,2520000.0,445000.0,1067000.0,1452000.0,1213000.0,101000.0,897000.0,2519000.0,597000.0,1016000.0,27341000.0
6505.90,Topi,Topi dan penutup kepala lainnya,Myanmar,Bontang,Kalimantan Timur,868,5.6,40.6,42625000.0,18650000.0,5560000.0,34310000.0,36320000.0,303000.0,1527000.0,5090000.0,2889000.0,443000.0,4455000.0,2144000.0,1831000.0,6582000.0,162729000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Singapura,Tangerang,Banten,579,7.4,27.5,20381000.0,9930000.0,1476000.0,10470000.0,27730000.0,997000.0,1983000.0,3196000.0,3498000.0,277000.0,1579000.0,2593000.0,857000.0,3408000.0,88375000.0
8415.10,Pendingin ruangan,Mesin pendingin ruangan,Singapura,Makassar,Sulawesi Selatan,503,2.7,40.3,9666000.0,3400000.0,659000.0,8520000.0,25240000.0,398000.0,1700000.0,1154000.0,794000.0,100000.0,561000.0,2965000.0,522000.0,1328000.0,57007000.0
7013.49,Cangkir kaca,Cangkir dan gelas dari kaca,Filipina,Singaraja,Bali,871,2.9,33.9,52033000.0,17690000.0,3028000.0,28280000.0,24740000.0,979000.0,1848000.0,4542000.0,7417000.0,115000.0,3478000.0,839000.0,727000.0,9277000.0,154993000.0
9503.00,Mainan anak dari plastik,Mainan anak yang terbuat dari plastik,Malaysia,Samarinda,Kalimantan Timur,522,9.3,3.6,2619000.0,810000.0,322000.0,870000.0,2480000.0,221000.0,1327000.0,426000.0,418000.0,836000.0,331000.0,1354000.0,954000.0,512000.0,13480000.0
2201.10,Air mineral,Air mineral dan air soda,Laos,Surabaya,Jawa Timur,847,6.1,6.7,6960000.0,2690000.0,479000.0,4620000.0,10230000.0,556000.0,673000.0,864000.0,1268000.0,167000.0,695000.0,704000.0,1141000.0,1261000.0,32308000.0
8421.39,Mesin pembersih udara,Mesin penyaring udara untuk keperluan domestik,Thailand,Medan,Sumatera Utara,668,3.7,30.3,38125000.0,11650000.0,5077000.0,15110000.0,6900000.0,760000.0,898000.0,6139000.0,839000.0,118000.0,4445000.0,2267000.0,863000.0,5343000.0,98534000.0
3213.10,Cat air untuk lukisan,Cat air atau medium untuk seni lukis,Malaysia,Bandar Lampung,Lampung,925,9.8,4.4,1836000.0,630000.0,98000.0,2110000.0,1370000.0,930000.0,619000.0,312000.0,182000.0,816000.0,107000.0,1674000.0,1316000.0,221000.0,12221000.0
0405.10,Mentega,Mentega dari susu,Brunei,Blitar,Jawa Timur,746,2.7,44.2,51800000.0,21100000.0,4341000.0,3720000.0,19750000.0,466000.0,1034000.0,9012000.0,4461000.0,213000.0,4946000.0,2105000.0,1507000.0,7106000.0,131561000.0
8516.72,Mesin pemanggang roti,Mesin pemanggang roti dan peralatan pemanas lainnya,Filipina,Kediri,Jawa Timur,575,3.3,20.5,19656000.0,7010000.0,1625000.0,10280000.0,9710000.0,304000.0,334000.0,1203000.0,3110000.0,328000.0,2903000.0,1584000.0,1822000.0,3218000.0,63087000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Laos,Denpasar,Bali,225,9.7,35.4,4743000.0,1490000.0,634000.0,7330000.0,9020000.0,738000.0,454000.0,451000.0,293000.0,478000.0,429000.0,2559000.0,1465000.0,853000.0,30937000.0
9102.11,Jam tangan,"Jam tangan mekanik, tanpa fungsi tambahan",Filipina,Jakarta,DKI Jakarta,231,2.6,26.3,11087000.0,3700000.0,1425000.0,4230000.0,4080000.0,487000.0,359000.0,768000.0,1983000.0,171000.0,2033000.0,2631000.0,440000.0,2217000.0,35611000.0
8516.72,Mesin pemanggang roti,Mesin pemanggang roti dan peralatan pemanas lainnya,Kamboja,Singaraja,Bali,536,4.0,13.7,5945000.0,2760000.0,571000.0,3430000.0,4670000.0,308000.0,644000.0,654000.0,510000.0,301000.0,953000.0,2048000.0,392000.0,756000.0,23942000.0
0405.10,Mentega,Mentega dari susu,Brunei,Palembang,Sumatera Selatan,300,3.0,13.6,4140000.0,1890000.0,430000.0,2510000.0,850000.0,720000.0,1460000.0,236000.0,722000.0,239000.0,812000.0,2096000.0,1944000.0,744000.0,18793000.0
0207.14,Daging ayam,"Daging ayam beku, potongan",Laos,Medan,Sumatera Utara,875,1.2,43.2,43289000.0,16350000.0,6198000.0,5350000.0,56730000.0,389000.0,1567000.0,2466000.0,1561000.0,40000.0,6670000.0,1039000.0,1329000.0,6971000.0,149949000.0
8414.51,Kipas angin listrik,Kipas angin dengan daya listrik,Malaysia,Bontang,Kalimantan Timur,422,3.3,48.5,35453000.0,11650000.0,4513000.0,18610000.0,16100000.0,280000.0,1046000.0,2524000.0,2351000.0,80000.0,1973000.0,2199000.0,1238000.0,3916000.0,101933000.0
1005.90,Jagung,"Jagung, selain jagung hibrida",Laos,Bandar Lampung,Lampung,857,9.6,15.9,16698000.0,6080000.0,907000.0,2400000.0,3750000.0,314000.0,445000.0,948000.0,1786000.0,237000.0,2908000.0,2157000.0,1523000.0,2848000.0,43001000.0
9403.10,Lemari arsip,Lemari arsip dari logam,Thailand,Surabaya,Jawa Timur,119,3.3,10.1,2207000.0,1060000.0,112000.0,590000.0,1260000.0,877000.0,1500000.0,216000.0,306000.0,265000.0,391000.0,695000.0,1971000.0,328000.0,11778000.0
6912.00,Piring keramik,Piring dari keramik,Brunei,Palopo,Sulawesi Selatan,160,9.1,14.7,1053000.0,380000.0,98000.0,1780000.0,4060000.0,799000.0,236000.0,82000.0,123000.0,361000.0,197000.0,853000.0,962000.0,194000.0,11178000.0
1001.99,Gandum,Gandum dan meslin lainnya,Kamboja,Medan,Sumatera Utara,845,5.7,32.2,35344000.0,13290000.0,2663000.0,4610000.0,15880000.0,451000.0,271000.0,6972000.0,2817000.0,378000.0,4446000.0,2447000.0,1083000.0,3729000.0,94381000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Filipina,Jember,Jawa Timur,116,9.6,15.5,1198000.0,430000.0,108000.0,340000.0,2020000.0,353000.0,1637000.0,196000.0,177000.0,395000.0,138000.0,789000.0,1689000.0,163000.0,9633000.0
4818.20,Kertas tisu,Tisu toilet atau tisu lainnya,Brunei,Semarang,Jawa Tengah,112,6.1,11.4,375000.0,190000.0,30000.0,500000.0,1620000.0,357000.0,1757000.0,60000.0,55000.0,217000.0,39000.0,1999000.0,988000.0,52000.0,8239000.0
8414.51,Kipas angin listrik,Kipas angin dengan daya listrik,Malaysia,Bima,Nusa Tenggara Barat,912,2.3,4.9,2328000.0,790000.0,259000.0,1690000.0,2190000.0,388000.0,757000.0,374000.0,255000.0,92000.0,100000.0,2644000.0,1414000.0,275000.0,13556000.0
3305.10,Shampo,Preparasi untuk pencucian rambut (shampo),Filipina,Purwokerto,Jawa Tengah,479,4.9,47.3,3030000.0,1490000.0,258000.0,16510000.0,11380000.0,372000.0,1774000.0,238000.0,188000.0,429000.0,250000.0,1966000.0,1193000.0,591000.0,39669000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Myanmar,Jakarta,DKI Jakarta,374,4.2,12.5,2486000.0,770000.0,226000.0,790000.0,7480000.0,302000.0,455000.0,260000.0,313000.0,403000.0,345000.0,2316000.0,1252000.0,306000.0,17704000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Kamboja,Lubuklinggau,Sumatera Selatan,572,9.5,38.9,40825000.0,19790000.0,2665000.0,13920000.0,44340000.0,181000.0,829000.0,3689000.0,8002000.0,843000.0,3717000.0,1218000.0,1635000.0,7544000.0,149198000.0
7324.90,Saringan kopi,Saringan kopi dan alat penyaring lainnya,Filipina,Parepare,Sulawesi Selatan,235,2.8,43.4,18952000.0,6800000.0,1050000.0,2580000.0,19230000.0,550000.0,535000.0,2057000.0,2263000.0,91000.0,3275000.0,1011000.0,888000.0,2666000.0,61948000.0
3215.11,Tinta printer,Tinta untuk printer dan mesin cetak lainnya,Filipina,Tegal,Jawa Tengah,525,1.5,9.1,3426000.0,1220000.0,239000.0,3050000.0,3670000.0,562000.0,1539000.0,367000.0,486000.0,128000.0,379000.0,1222000.0,284000.0,481000.0,17053000.0
0304.87,Ikan tuna,Ikan tuna (Thunnus spp.),Filipina,Jakarta,DKI Jakarta,668,1.4,39.1,14720000.0,6650000.0,1624000.0,7040000.0,36630000.0,655000.0,1114000.0,2176000.0,2682000.0,60000.0,1051000.0,1929000.0,1311000.0,2340000.0,79982000.0
8523.51,USB flash drive,Perangkat penyimpanan data digital menggunakan flash memory,Singapura,Serang,Banten,108,7.1,15.4,1128000.0,480000.0,91000.0,910000.0,2820000.0,325000.0,1159000.0,201000.0,133000.0,488000.0,64000.0,631000.0,1967000.0,135000.0,10532000.0
0406.10,Keju,"Keju segar, termasuk whey dan curd",Laos,Prabumulih,Sumatera Selatan,819,8.4,36.4,18691000.0,6690000.0,2777000.0,17970000.0,23410000.0,741000.0,692000.0,1933000.0,415000.0,637000.0,1091000.0,593000.0,568000.0,2947000.0,79155000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Kamboja,Pematangsiantar,Sumatera Utara,733,4.5,9.0,10965000.0,3450000.0,1187000.0,1270000.0,6080000.0,872000.0,351000.0,2009000.0,2114000.0,331000.0,1838000.0,779000.0,765000.0,1906000.0,33917000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Brunei,Samarinda,Kalimantan Timur,803,1.9,11.8,12460000.0,6060000.0,1465000.0,3310000.0,17780000.0,352000.0,842000.0,1122000.0,1492000.0,157000.0,2389000.0,516000.0,1561000.0,1886000.0,51392000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Thailand,Denpasar,Bali,511,2.7,29.5,12050000.0,4260000.0,1269000.0,4590000.0,27440000.0,443000.0,1612000.0,901000.0,1290000.0,258000.0,433000.0,2622000.0,1015000.0,1979000.0,60162000.0
1511.90,Minyak kelapa sawit,Minyak sawit dan turunannya,Filipina,Tangerang,Banten,248,2.4,19.4,4056000.0,1810000.0,380000.0,1140000.0,5000000.0,599000.0,1849000.0,705000.0,420000.0,39000.0,496000.0,1948000.0,1064000.0,563000.0,20069000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Thailand,Lubuklinggau,Sumatera Selatan,208,4.0,49.8,2965000.0,1420000.0,290000.0,1440000.0,6820000.0,216000.0,800000.0,501000.0,389000.0,322000.0,340000.0,1763000.0,1321000.0,412000.0,18999000.0
4202.22,Tas tangan,Tas tangan dengan lapisan luar dari kulit atau kulit rekaan,Laos,Bogor,Jawa Barat,385,8.4,20.7,5717000.0,2450000.0,598000.0,5100000.0,9410000.0,823000.0,259000.0,587000.0,918000.0,667000.0,1026000.0,2887000.0,887000.0,929000.0,32258000.0
4901.99,Buku cetak,"Buku cetak, selain buku sekolah",Vietnam,Yogyakarta,DI Yogyakarta,786,1.0,4.4,1757000.0,810000.0,176000.0,3300000.0,1030000.0,272000.0,227000.0,201000.0,125000.0,33000.0,123000.0,1351000.0,1272000.0,326000.0,11003000.0
9025.19,Termometer digital,Termometer digital,Laos,Purwokerto,Jawa Tengah,648,6.4,14.1,11699000.0,5770000.0,1676000.0,7440000.0,10380000.0,586000.0,1542000.0,2282000.0,327000.0,335000.0,1757000.0,1315000.0,1352000.0,2148000.0,48609000.0
3002.10,Tes darah,Kit tes darah untuk diagnostik,Vietnam,Timika,Papua,258,8.0,15.1,2587000.0,1270000.0,310000.0,2390000.0,4200000.0,782000.0,1519000.0,240000.0,59000.0,326000.0,222000.0,1459000.0,535000.0,448000.0,16347000.0
1517.10,Margarin,Margarin tanpa penambahan susu,Indonesia,Palembang,Sumatera Selatan,476,4.9,28.1,2748000.0,1170000.0,209000.0,11180000.0,10650000.0,726000.0,1059000.0,450000.0,394000.0,98000.0,233000.0,2907000.0,1299000.0,392000.0,33515000.0
6401.10,Sepatu karet,Sepatu dengan sol dari karet,Brunei,Jakarta,DKI Jakarta,630,8.9,12.5,10355000.0,4260000.0,1532000.0,6210000.0,8110000.0,388000.0,1203000.0,1275000.0,2028000.0,675000.0,1687000.0,2162000.0,1918000.0,1375000.0,43178000.0
8517.12,Telepon pintar,Telepon untuk jaringan seluler atau jaringan nirkabel lainnya,Brunei,Malang,Jawa Timur,380,7.6,39.9,5103000.0,2420000.0,337000.0,2290000.0,5700000.0,662000.0,950000.0,611000.0,340000.0,321000.0,291000.0,949000.0,344000.0,553000.0,20871000.0
8516.50,Oven microwave,Oven microwave,Thailand,Jakarta,DKI Jakarta,728,9.6,48.8,23834000.0,7550000.0,2656000.0,3930000.0,64180000.0,167000.0,413000.0,4371000.0,3943000.0,285000.0,3381000.0,2890000.0,1684000.0,3993000.0,123277000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Myanmar,Singaraja,Bali,968,1.8,11.8,17108000.0,5260000.0,1910000.0,9680000.0,17920000.0,705000.0,508000.0,3022000.0,493000.0,68000.0,819000.0,1288000.0,811000.0,2465000.0,62057000.0
7113.19,Kalung emas,Perhiasan dari emas,Indonesia,Serang,Banten,298,8.8,46.3,12680000.0,6280000.0,1611000.0,13510000.0,26220000.0,685000.0,1627000.0,1326000.0,1462000.0,484000.0,1963000.0,2488000.0,749000.0,1544000.0,72629000.0
9401.30,Kursi kantor,Kursi untuk keperluan kantor,Vietnam,Bogor,Jawa Barat,960,0.3,17.5,23303000.0,7800000.0,1800000.0,3020000.0,14870000.0,405000.0,1112000.0,4060000.0,1856000.0,24000.0,4057000.0,2275000.0,879000.0,2489000.0,67950000.0
2009.11,Jus jeruk,"Jus jeruk yang tidak difermentasi, tanpa penambahan alkohol",Vietnam,Purwokerto,Jawa Tengah,122,5.7,34.9,4509000.0,1690000.0,298000.0,1650000.0,4700000.0,734000.0,982000.0,676000.0,480000.0,240000.0,560000.0,752000.0,585000.0,503000.0,18359000.0
9503.00,Mainan anak dari plastik,Mainan anak yang terbuat dari plastik,Myanmar,Serang,Banten,518,6.1,26.1,17646000.0,7350000.0,2206000.0,6120000.0,3810000.0,145000.0,502000.0,2910000.0,501000.0,607000.0,3286000.0,2584000.0,1545000.0,2269000.0,51481000.0
1201.90,Kacang kedelai,Kacang kedelai selain untuk ditanam,Filipina,Timika,Papua,150,1.3,47.3,3033000.0,1210000.0,439000.0,5240000.0,12000000.0,662000.0,1680000.0,569000.0,536000.0,107000.0,451000.0,1763000.0,1661000.0,524000.0,29875000.0
8415.10,Pendingin ruangan,Mesin pendingin ruangan,Thailand,Balikpapan,Kalimantan Timur,982,4.9,38.0,53844000.0,21480000.0,6830000.0,7280000.0,70070000.0,401000.0,565000.0,8740000.0,10439000.0,328000.0,5398000.0,1156000.0,1831000.0,6041000.0,194403000.0
9004.10,Kacamata hitam,Kacamata hitam,Indonesia,Pematangsiantar,Sumatera Utara,735,0.4,22.0,7626000.0,3000000.0,620000.0,15140000.0,32170000.0,401000.0,741000.0,1241000.0,486000.0,15000.0,1490000.0,1440000.0,1703000.0,1358000.0,67431000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Thailand,Binjai,Sumatera Utara,769,4.1,27.3,8215000.0,3500000.0,713000.0,4000000.0,20260000.0,348000.0,956000.0,669000.0,197000.0,70000.0,910000.0,2435000.0,951000.0,1060000.0,44284000.0
9603.21,Sikat gigi,Sikat gigi manual,Brunei,Bandar Lampung,Lampung,999,6.9,27.1,45176000.0,18800000.0,2677000.0,15110000.0,54100000.0,547000.0,1936000.0,2520000.0,3626000.0,249000.0,4574000.0,1991000.0,1778000.0,6847000.0,159931000.0
8421.39,Mesin pembersih udara,Mesin penyaring udara untuk keperluan domestik,Malaysia,Timika,Papua,270,7.6,41.1,3863000.0,1490000.0,524000.0,2560000.0,19380000.0,812000.0,1685000.0,482000.0,306000.0,142000.0,600000.0,1851000.0,1060000.0,598000.0,35353000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Myanmar,Cilegon,Banten,681,7.6,41.0,33545000.0,12640000.0,1803000.0,20130000.0,19310000.0,494000.0,1110000.0,4891000.0,3139000.0,151000.0,4830000.0,714000.0,1288000.0,3484000.0,107529000.0
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Thailand,Jakarta,DKI Jakarta,937,4.1,13.4,12845000.0,5530000.0,1691000.0,11410000.0,3680000.0,962000.0,648000.0,1457000.0,522000.0,100000.0,1318000.0,882000.0,520000.0,1558000.0,43123000.0
8509.40,Blender,Blender atau pencampur makanan,Brunei,Metro,Lampung,873,4.5,10.9,16467000.0,7370000.0,2056000.0,3400000.0,2860000.0,824000.0,984000.0,1761000.0,2022000.0,97000.0,1542000.0,2228000.0,1771000.0,3030000.0,46412000.0
0901.21,Kopi bubuk,"Kopi bubuk, mengandung kafein",Singapura,Balikpapan,Kalimantan Timur,392,0.4,16.6,11559000.0,4430000.0,1278000.0,6020000.0,10090000.0,598000.0,767000.0,2271000.0,939000.0,7000.0,2061000.0,584000.0,1808000.0,1233000.0,43645000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Indonesia,Depok,Jawa Barat,548,6.5,11.8,7188000.0,2710000.0,415000.0,5790000.0,4220000.0,161000.0,217000.0,461000.0,977000.0,632000.0,531000.0,1078000.0,1067000.0,911000.0,26358000.0
4203.21,Sarung tangan kulit,Sarung tangan dari kulit atau kulit rekaan,Malaysia,Balikpapan,Kalimantan Timur,265,2.0,11.6,2665000.0,830000.0,230000.0,2730000.0,3130000.0,171000.0,1329000.0,202000.0,305000.0,53000.0,391000.0,2163000.0,698000.0,515000.0,15412000.0
9617.00,Termos,Termos dan botol vacuum,Laos,Semarang,Jawa Tengah,871,4.7,49.6,23917000.0,7610000.0,2138000.0,17130000.0,41990000.0,944000.0,1621000.0,4206000.0,3940000.0,84000.0,3913000.0,935000.0,233000.0,3735000.0,112396000.0
8215.20,Alat makan perak,Alat makan atau peralatan dapur dari perak,Filipina,Jakarta,DKI Jakarta,571,0.9,18.0,1229000.0,390000.0,129000.0,8630000.0,18360000.0,439000.0,1968000.0,94000.0,200000.0,49000.0,173000.0,2389000.0,1036000.0,202000.0,35288000.0
8509.40,Blender,Blender atau pencampur makanan,Filipina,Cilegon,Banten,369,5.7,10.0,1165000.0,370000.0,129000.0,1130000.0,7300000.0,808000.0,1739000.0,94000.0,223000.0,555000.0,203000.0,2116000.0,1784000.0,208000.0,17824000.0
9102.11,Jam tangan,"Jam tangan mekanik, tanpa fungsi tambahan",Filipina,Jakarta,DKI Jakarta,699,4.3,21.5,7424000.0,3460000.0,531000.0,13520000.0,7320000.0,244000.0,327000.0,1455000.0,1105000.0,56000.0,503000.0,1235000.0,1598000.0,1342000.0,40120000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Indonesia,Bandung,Jawa Barat,951,7.9,16.3,30673000.0,12100000.0,2851000.0,14770000.0,17320000.0,663000.0,538000.0,3858000.0,2321000.0,249000.0,4239000.0,1184000.0,318000.0,3649000.0,94733000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Myanmar,Prabumulih,Sumatera Selatan,232,3.8,1.8,407000.0,130000.0,34000.0,400000.0,710000.0,278000.0,1031000.0,60000.0,20000.0,295000.0,23000.0,722000.0,1228000.0,51000.0,5389000.0
8471.70,Hard disk eksternal,Perangkat penyimpanan data eksternal,Indonesia,Serang,Banten,617,5.9,13.2,2662000.0,1230000.0,302000.0,6310000.0,7470000.0,670000.0,1800000.0,216000.0,505000.0,267000.0,424000.0,524000.0,1408000.0,527000.0,24315000.0
8541.40,Panel surya,Modul fotovoltaik (panel surya),Kamboja,Tangerang,Banten,385,6.8,14.6,3695000.0,1510000.0,343000.0,5070000.0,6610000.0,274000.0,1595000.0,531000.0,408000.0,623000.0,342000.0,2837000.0,1077000.0,733000.0,25648000.0
1001.99,Gandum,Gandum dan meslin lainnya,Brunei,Bandar Lampung,Lampung,788,0.8,37.4,10856000.0,4670000.0,1312000.0,7060000.0,14300000.0,324000.0,1840000.0,1757000.0,221000.0,29000.0,845000.0,519000.0,280000.0,1380000.0,45393000.0
6912.00,Piring keramik,Piring dari keramik,Vietnam,Serang,Banten,309,1.1,19.0,7139000.0,2830000.0,608000.0,5800000.0,3690000.0,236000.0,1020000.0,494000.0,1378000.0,89000.0,1247000.0,2410000.0,1586000.0,727000.0,29254000.0
